recency_days,frequency,monetary,avg_review_score,avg_installments,avg_freight,avg_items_per_order,state_freq_encoding,credit_card_usage_ratio,avg_delivery_days
394,1,27.38,4.0,1.0,12.48,1.0,0.419320263070263,1.0,7.0
278,1,57.87,2.0,2.0,17.97,1.0,0.1171224608724608,1.0,11.0
41,1,74.51,4.0,3.0,15.51,1.0,0.128798285048285,1.0,6.0
115,1,105.9,5.0,4.0,13.9,1.0,0.034090909090909,1.0,3.0
167,1,156.82,1.0,6.0,17.88,1.0,0.419320263070263,1.0,31.0
482,1,32.41,3.0,1.0,14.52,1.0,0.1171224608724608,0.0,17.0
108,1,83.8,5.0,1.0,35.9,1.0,0.0098755411255411,1.0,21.0
149,1,57.29,5.0,1.0,7.39,1.0,0.419320263070263,1.0,1.0
426,1,85.48,5.0,1.0,50.38,2.0,0.419320263070263,0.0,34.0
406,1,119.84,3.0,5.0,19.94,1.0,0.128798285048285,1.0,15.0
14,1,66.44,5.0,2.0,16.54,1.0,0.0549138361638361,1.0,12.0
219,1,33.99,2.0,1.0,9.09,1.0,0.419320263070263,0.0,3.0
390,1,243.57,1.0,5.0,38.57,1.0,0.0166916416916416,1.0,44.0
218,1,38.26,5.0,1.0,8.27,1.0,0.419320263070263,0.0,5.0
168,1,166.91,3.0,2.0,16.92,1.0,0.419320263070263,1.0,19.0
427,1,820.62,5.0,3.0,20.67,1.0,0.128798285048285,1.0,5.0
168,1,57.83,1.0,1.0,17.93,1.0,0.128798285048285,1.0,36.0
407,1,64.0,5.0,1.0,14.1,1.0,0.128798285048285,0.0,13.0
48,1,234.47,5.0,4.0,34.57,1.0,0.419320263070263,1.0,7.0
83,1,58.79,3.0,5.0,12.79,1.0,0.419320263070263,1.0,7.0
216,1,223.26,5.0,1.0,24.26,1.0,0.1171224608724608,1.0,6.0
22,1,83.76,5.0,1.0,22.36,1.0,0.128798285048285,0.0,22.0
154,1,24.38,5.0,1.0,7.39,1.0,0.419320263070263,1.0,6.0
93,3,1290.88,5.0,2.6666666666666665,24.66,1.3333333333333333,0.419320263070263,1.0,17.0
136,1,74.42,1.0,1.0,22.42,1.0,0.0549138361638361,0.0,11.0
164,1,119.05,4.0,2.0,9.06,1.0,0.419320263070263,1.0,4.0
532,1,44.65,4.0,1.0,15.65,1.0,0.0215721778221778,0.0,14.0
83,1,78.65,5.0,1.0,19.75,1.0,0.419320263070263,1.0,10.0
166,1,58.28,5.0,2.0,8.29,1.0,0.419320263070263,1.0,4.0
74,1,230.19,5.0,10.0,31.19,1.0,0.419320263070263,1.0,11.0
375,1,96.19,5.0,1.0,16.19,1.0,0.419320263070263,0.0,4.0
44,1,80.44,5.0,1.0,14.05,1.0,0.419320263070263,0.0,7.0
293,1,92.57,4.0,1.0,13.57,1.0,0.419320263070263,1.0,10.0
130,1,124.59,5.0,6.0,24.69,1.0,0.1171224608724608,1.0,15.0
318,1,85.16,5.0,1.0,25.26,1.0,0.1171224608724608,0.0,7.0
62,1,280.63,4.0,5.0,20.73,1.0,0.0098755411255411,1.0,14.0
129,1,82.37,4.156186520855942,1.0,26.47,1.0,0.1171224608724608,0.0,9.0
43,1,52.84,3.0,1.0,12.94,1.0,0.419320263070263,1.0,7.0
27,1,173.89,5.0,3.0,38.99,1.0,0.0508033633033633,1.0,11.0
81,1,119.66,5.0,1.0,19.67,1.0,0.1171224608724608,0.0,8.0
6,1,66.68,5.0,3.0,16.68,2.0,0.419320263070263,1.0,5.0
219,1,42.58,3.0,4.0,13.08,1.0,0.419320263070263,1.0,3.0
450,1,27.77,5.0,1.0,7.78,1.0,0.419320263070263,1.0,2.0
216,1,149.23,4.0,1.0,49.23,1.0,0.0508033633033633,0.0,13.0
101,1,26.18,5.0,1.0,8.29,1.0,0.419320263070263,1.0,7.0
109,1,87.64,4.0,1.0,7.74,1.0,0.419320263070263,1.0,4.0
556,1,54.01,1.0,1.0,14.11,1.0,0.0508033633033633,0.0,15.0
290,1,215.14,3.0,1.0,16.14,1.0,0.0204274891774891,1.0,12.0
20,1,69.33,5.0,4.0,11.43,1.0,0.419320263070263,1.0,4.0
106,1,82.33,5.0,8.0,18.33,1.0,0.128798285048285,1.0,11.0
181,1,91.5,5.0,2.0,32.7,2.0,0.1171224608724608,1.0,14.0
293,1,160.77,4.0,2.0,15.77,1.0,0.419320263070263,1.0,10.0
317,1,74.05,5.0,1.0,14.15,1.0,0.1171224608724608,1.0,8.0
583,1,167.32,5.0,1.0,54.32,1.0,0.0035485347985347,0.0,14.0
158,1,88.45,5.0,1.0,19.45,1.0,0.419320263070263,1.0,15.0
506,1,29.91,5.0,1.0,10.96,1.0,0.419320263070263,1.0,9.0
124,1,157.79,1.0,4.0,17.89,1.0,0.419320263070263,1.0,44.0
120,1,144.31,4.0,1.0,34.31,1.0,0.1171224608724608,0.0,7.0
206,1,167.98,5.0,8.0,24.0,2.0,0.419320263070263,1.0,14.0
205,1,219.21,5.0,2.0,29.31,1.0,0.1171224608724608,1.0,15.0
223,1,226.14,1.0,10.0,18.52,1.0,0.0215721778221778,1.0,10.0
524,1,294.54,5.0,3.0,44.55,1.0,0.419320263070263,1.0,5.0
228,1,205.47,5.0,1.0,25.57,1.0,0.419320263070263,0.0,11.0
355,1,195.0,3.0,3.0,20.1,1.0,0.419320263070263,1.0,6.0
162,1,42.29,5.0,1.0,7.39,1.0,0.419320263070263,1.0,2.0
94,1,84.76,1.0,1.0,14.78,2.0,0.419320263070263,1.0,4.0
377,1,251.16,5.0,1.0,80.16,3.0,0.419320263070263,0.0,11.0
485,1,34.51,2.0,1.0,14.52,1.0,0.0508033633033633,1.0,5.0
125,1,43.94,1.0,4.0,19.04,1.0,0.0136426073926073,1.0,35.0
201,1,155.63,4.0,6.0,15.73,1.0,0.1171224608724608,1.0,10.0
223,1,1310.23,5.0,4.0,20.23,1.0,0.419320263070263,1.0,6.0
171,1,198.13,5.0,3.0,19.13,1.0,0.1171224608724608,1.0,16.0
548,1,101.14,3.0,8.0,11.24,1.0,0.419320263070263,1.0,8.0
315,1,168.51,5.0,1.0,21.52,1.0,0.128798285048285,0.0,13.0
465,1,165.42,5.0,8.0,35.43,1.0,0.0367236929736929,1.0,17.0
35,1,359.5,5.0,1.0,10.6,1.0,0.419320263070263,0.0,6.0
34,1,75.43,4.0,1.0,15.52,1.0,0.0215721778221778,1.0,7.0
358,1,418.04,4.0,3.0,20.04,1.0,0.419320263070263,1.0,9.0
96,1,71.25,5.0,2.0,18.25,1.0,0.0549138361638361,1.0,25.0
110,1,177.99,5.0,3.0,18.99,1.0,0.1171224608724608,1.0,9.0
191,1,46.0,5.0,4.0,14.1,1.0,0.419320263070263,1.0,13.0
213,1,43.6,4.0,1.0,15.1,1.0,0.1171224608724608,0.0,22.0
269,1,78.65,1.0,1.0,19.65,1.0,0.034090909090909,0.0,38.0
366,1,53.05,1.0,1.0,21.15,1.0,0.0075445387945387,0.0,31.0
161,1,192.72,4.0,4.0,23.72,1.0,0.1171224608724608,1.0,11.0
206,1,21.77,4.0,2.0,7.78,1.0,0.419320263070263,1.0,11.0
29,1,29.41,5.0,1.0,7.41,1.0,0.419320263070263,1.0,1.0
577,1,82.9,5.0,2.0,18.0,1.0,0.419320263070263,1.0,9.0
216,1,109.96,1.0,1.0,15.41,1.0,0.128798285048285,1.0,40.0
147,1,74.13,5.0,3.0,22.94,1.0,0.419320263070263,1.0,8.0
689,1,35.95,5.0,1.0,10.96,1.0,0.419320263070263,0.0,8.0
545,1,57.68,1.0,5.0,17.78,1.0,0.034090909090909,1.0,18.0
88,1,229.2,1.0,3.0,31.2,2.0,0.419320263070263,1.0,2.0
67,1,156.83,5.0,2.0,19.06,1.0,0.1171224608724608,1.0,9.0
35,1,127.41,5.0,1.0,8.41,1.0,0.020302614052614,0.0,5.0
389,1,77.61,5.0,1.0,8.72,1.0,0.419320263070263,1.0,2.0
293,1,133.76,5.0,1.0,13.86,1.0,0.419320263070263,1.0,13.0
376,1,171.49,5.0,10.0,14.49,1.0,0.419320263070263,1.0,9.0
318,1,231.12,2.0,1.0,51.13,1.0,0.034090909090909,0.0,23.0
268,1,95.22,4.0,1.0,15.32,1.0,0.1171224608724608,0.0,14.0
154,1,169.45999999999998,5.0,1.0,9.47,1.0,0.419320263070263,0.5,13.0
159,1,56.78,3.0,1.0,8.88,1.0,0.419320263070263,1.0,3.0
27,1,68.26,5.0,2.0,30.46,2.0,0.0508033633033633,1.0,6.0
318,1,67.99,1.0,1.0,16.12,1.0,0.128798285048285,0.0,49.0
126,1,199.27,3.0,2.0,29.37,1.0,0.1171224608724608,1.0,7.0
164,1,36.85,5.0,1.0,16.95,1.0,0.0549138361638361,1.0,8.0
316,1,36.43,5.0,1.0,15.1,1.0,0.128798285048285,1.0,14.0
187,1,201.08,3.0,1.0,10.08,1.0,0.419320263070263,0.0,10.0
190,1,267.99,1.0,1.0,18.99,1.0,0.128798285048285,1.0,47.0
574,1,226.11,5.0,1.0,12.11,1.0,0.419320263070263,1.0,5.0
119,1,205.29,2.0,2.0,25.39,1.0,0.0098755411255411,1.0,33.0
83,1,208.88,1.0,8.0,15.08,2.0,0.419320263070263,1.0,5.0
319,1,131.18,4.0,1.0,18.68,1.0,0.419320263070263,0.0,8.0
34,1,272.04,5.0,4.0,72.05,1.0,0.419320263070263,1.0,5.0
26,1,44.3,5.0,1.0,15.3,1.0,0.128798285048285,0.0,7.0
395,1,153.22,5.0,5.0,33.23,1.0,0.0367236929736929,1.0,22.0
359,2,473.55,5.0,1.0,83.875,1.5,0.0075445387945387,1.0,15.0
194,1,82.74,5.0,1.0,25.24,1.0,0.419320263070263,1.0,11.0
307,1,711.07,4.0,10.0,22.07,1.0,0.128798285048285,1.0,13.0
547,1,95.34,3.0,1.0,22.44,1.0,0.034090909090909,1.0,19.0
80,1,559.52,3.0,3.0,99.52,2.0,0.1171224608724608,1.0,9.0
431,1,96.88,5.0,3.0,7.88,1.0,0.419320263070263,1.0,5.0
277,1,82.73,1.0,2.0,11.73,1.0,0.419320263070263,1.0,4.0
99,1,1310.95,3.0,10.0,121.05,1.0,0.419320263070263,1.0,13.0
318,1,82.12,2.0,1.0,16.22,1.0,0.128798285048285,0.0,22.0
121,1,99.43,4.0,3.0,19.53,1.0,0.0508033633033633,1.0,14.0
173,1,287.45,5.0,1.0,68.45,1.0,0.0004682817182817,0.0,40.0
370,1,207.1,4.0,1.0,27.3,2.0,0.419320263070263,0.0,7.0
96,1,223.01,5.0,6.0,23.11,1.0,0.034090909090909,1.0,14.0
226,1,55.53,5.0,1.0,25.63,1.0,0.0166916416916416,0.0,24.0
357,1,49.59,5.0,1.0,16.6,1.0,0.128798285048285,1.0,11.0
102,1,98.39,2.0,2.0,18.49,1.0,0.034090909090909,1.0,13.0
141,1,153.48,4.156186520855942,3.0,23.49,1.0,0.128798285048285,1.0,15.0
144,1,144.64,5.0,4.0,32.74,2.0,0.128798285048285,1.0,11.0
125,1,46.72,4.0,4.0,18.23,1.0,0.1171224608724608,1.0,14.0
136,1,444.54,5.0,9.0,105.54,1.0,0.419320263070263,1.0,8.0
60,1,106.76,5.0,3.0,26.86,1.0,0.0549138361638361,1.0,10.0
569,1,98.79,5.0,2.0,9.61,1.0,0.419320263070263,1.0,8.0
293,1,42.68,5.0,1.0,7.78,1.0,0.419320263070263,1.0,3.0
693,1,129.16,4.0,1.0,29.18,2.0,0.1171224608724608,0.0,25.0
363,1,144.47,5.0,10.0,34.57,1.0,0.034090909090909,1.0,12.0
561,1,117.97,5.0,1.0,18.97,1.0,0.1171224608724608,0.0,14.0
197,2,388.71,5.0,5.0,20.035,1.5,0.419320263070263,1.0,3.0
470,1,114.45,5.0,1.0,16.45,1.0,0.0549138361638361,1.0,4.0
146,2,102.31,5.0,1.0,9.27,1.0,0.419320263070263,0.0,4.5
26,1,59.0,2.0,1.0,9.1,1.0,0.419320263070263,0.0,7.0
318,1,93.01,1.0,9.0,23.11,1.0,0.419320263070263,1.0,2.0
489,1,136.04,5.0,2.0,16.05,1.0,0.0367236929736929,1.0,14.0
12,1,57.5,4.0,1.0,7.61,1.0,0.419320263070263,1.0,3.0
560,1,87.83,4.0,1.0,24.93,1.0,0.0136426073926073,0.0,29.0
258,1,52.78,5.0,5.0,7.78,1.0,0.419320263070263,1.0,5.0
376,1,61.37,5.0,2.0,8.72,1.0,0.419320263070263,1.0,7.0
447,1,197.79,1.0,1.0,12.79,1.0,0.419320263070263,0.0,13.0
275,1,68.12,4.0,2.0,14.13,1.0,0.0549138361638361,1.0,14.0
377,1,48.62,5.0,1.0,8.72,1.0,0.419320263070263,1.0,7.0
154,1,61.22,3.0,4.0,15.23,1.0,0.128798285048285,1.0,13.0
254,1,56.78,3.0,2.0,7.78,1.0,0.419320263070263,1.0,1.0
461,1,119.46,2.0,3.0,30.46,1.0,0.1171224608724608,1.0,11.0
243,1,150.56,2.0,1.0,80.66,1.0,0.0035485347985347,0.0,25.0
100,1,309.8,3.0,1.0,10.8,1.0,0.419320263070263,0.0,17.0
330,1,122.17,5.0,1.0,12.27,1.0,0.419320263070263,0.0,6.0
203,1,73.34,4.156186520855942,1.0,13.44,1.0,0.419320263070263,1.0,32.0
108,1,170.33,5.0,3.0,12.44,1.0,0.419320263070263,1.0,1.0
346,1,608.88,5.0,8.0,18.89,1.0,0.0367236929736929,1.0,7.0
118,1,197.38,5.0,6.0,62.74,1.0,0.020302614052614,1.0,11.0
581,1,138.49,5.0,1.0,18.59,1.0,0.128798285048285,0.0,14.0
468,1,214.12,5.0,1.0,24.32,2.0,0.419320263070263,0.0,7.0
541,1,161.06,5.0,1.0,29.26,2.0,0.419320263070263,1.0,8.0
125,1,233.93,4.0,1.0,34.93,1.0,0.419320263070263,1.0,10.0
6,1,560.77,5.0,10.0,12.77,1.0,0.128798285048285,1.0,5.0
197,1,83.23,5.0,1.0,15.23,1.0,0.0367236929736929,0.0,19.0
323,1,42.17,5.0,1.0,8.27,1.0,0.419320263070263,1.0,3.0
204,1,205.0,5.0,4.0,20.0,2.0,0.0508033633033633,1.0,12.0
32,1,45.8,5.0,4.0,13.8,1.0,0.419320263070263,1.0,5.0
11,1,66.64,5.0,1.0,22.24,1.0,0.1171224608724608,0.0,8.0
392,1,152.11,5.0,6.0,40.11,1.0,0.128798285048285,1.0,5.0
288,1,48.34,5.0,1.0,11.85,1.0,0.419320263070263,0.0,7.0
549,1,84.08,5.0,5.0,18.7,1.0,0.419320263070263,1.0,11.0
243,1,60.28,4.0,2.0,25.38,1.0,0.0050158175158175,1.0,13.0
238,1,72.04,5.0,1.0,15.15,1.0,0.1171224608724608,0.0,12.0
46,1,137.27,4.0,1.0,51.32,1.0,0.0006972194472194,1.0,39.0
195,1,46.14,5.0,1.0,26.89,1.0,0.0215721778221778,0.0,17.0
51,1,120.72,5.0,3.0,22.72,2.0,0.419320263070263,1.0,1.0
334,1,31.75,2.0,2.0,11.85,1.0,0.419320263070263,1.0,24.0
183,1,57.72,4.0,1.0,8.72,1.0,0.419320263070263,0.0,5.0
107,1,285.7,5.0,2.0,31.16,2.0,0.020302614052614,1.0,21.0
150,1,174.65,4.0,1.0,37.65,1.0,0.034090909090909,0.0,14.0
64,1,410.54,5.0,8.0,11.54,1.0,0.419320263070263,1.0,1.0
124,1,321.17,5.0,3.0,23.17,1.0,0.0549138361638361,1.0,10.0
270,1,136.6,1.0,1.0,16.6,1.0,0.128798285048285,1.0,38.0
121,1,18.92,1.0,1.0,7.39,1.0,0.419320263070263,0.0,15.0
446,1,285.54,3.0,6.0,15.64,1.0,0.1171224608724608,1.0,12.0
576,1,179.9,5.0,1.0,50.0,1.0,0.419320263070263,0.0,17.0
41,1,138.63,5.0,2.0,18.64,1.0,0.128798285048285,1.0,10.0
6,1,57.97,3.0,1.0,12.98,1.0,0.419320263070263,1.0,6.0
26,1,199.26,4.0,2.0,19.36,1.0,0.1171224608724608,1.0,6.0
536,1,889.8,5.0,1.0,19.85,1.0,0.1171224608724608,1.0,2.0
51,1,1162.88,5.0,10.0,32.89,1.0,0.419320263070263,1.0,1.0
234,1,742.93,5.0,1.0,42.93,1.0,0.419320263070263,0.0,7.0
92,1,211.91,5.0,3.0,12.02,1.0,0.419320263070263,1.0,2.0
77,1,210.98,4.0,3.0,61.33,1.0,0.0014880952380952,0.5,19.0
48,1,65.1,5.0,2.0,37.11,1.0,0.002840909090909,1.0,26.0
312,1,31.0,4.0,3.0,15.1,1.0,0.128798285048285,1.0,9.0
190,1,76.08,5.0,3.0,16.18,1.0,0.0204274891774891,1.0,19.0
211,1,218.95,5.0,4.0,9.05,1.0,0.419320263070263,1.0,9.0
249,1,112.3,5.0,10.0,12.4,1.0,0.419320263070263,1.0,6.0
512,1,37.72,5.0,1.0,8.72,1.0,0.419320263070263,0.0,2.0
366,1,1150.11,4.0,6.0,50.11,1.0,0.419320263070263,1.0,8.0
218,1,72.18,5.0,3.0,30.2,2.0,0.128798285048285,1.0,13.0
219,1,450.53,5.0,1.0,71.53,1.0,0.419320263070263,0.0,14.0
135,1,884.2,4.0,8.0,34.21,1.0,0.128798285048285,1.0,21.0
569,1,128.64,5.0,1.0,29.04,2.0,0.419320263070263,1.0,7.0
285,1,190.57,5.0,2.0,21.67,1.0,0.0508033633033633,1.0,6.0
296,1,353.1,4.0,1.0,17.1,1.0,0.419320263070263,0.0,15.0
87,1,20.13,1.0,1.0,15.23,1.0,0.0508033633033633,1.0,12.0
109,1,34.13,5.0,1.0,18.23,1.0,0.0508033633033633,1.0,5.0
99,1,38.18,4.0,1.0,8.88,1.0,0.419320263070263,1.0,1.0
20,1,55.38,5.0,1.0,15.38,1.0,0.419320263070263,0.0,5.0
484,1,125.85,5.0,2.0,14.95,1.0,0.1171224608724608,1.0,8.0
46,1,324.35,4.0,1.0,29.35,1.0,0.0549138361638361,0.0,11.0
171,1,140.08,5.0,1.0,20.18,1.0,0.419320263070263,0.0,7.0
524,1,35.52,5.0,1.0,14.52,1.0,0.1171224608724608,0.0,5.0
181,1,209.21,4.0,8.0,10.21,1.0,0.419320263070263,1.0,10.0
126,1,93.82,5.0,9.0,13.92,1.0,0.419320263070263,1.0,7.0
317,1,220.02,4.0,2.0,40.32,3.0,0.419320263070263,1.0,7.0
34,1,37.46,5.0,1.0,7.47,1.0,0.419320263070263,1.0,7.0
122,1,59.43,3.0,5.0,14.44,1.0,0.419320263070263,1.0,7.0
365,3,156.03,5.0,1.0,16.11,1.0,0.0508033633033633,1.0,8.666666666666666
409,1,77.6,3.0,4.0,17.7,1.0,0.0166916416916416,1.0,31.0
352,1,68.23,1.0,3.0,12.73,1.0,0.419320263070263,1.0,7.0
229,1,176.15,1.0,2.0,18.38,1.0,0.0098755411255411,1.0,25.0
152,1,175.02,5.0,3.0,16.02,1.0,0.419320263070263,1.0,4.0
501,1,39.69,5.0,3.0,17.19,1.0,0.0549138361638361,1.0,17.0
337,1,421.2,5.0,18.0,35.2,2.0,0.0549138361638361,0.5,8.0
511,1,248.88,4.0,1.0,29.88,2.0,0.0367236929736929,0.0,11.0
535,1,75.53,4.0,1.0,15.63,1.0,0.419320263070263,0.0,8.0
76,1,56.88,5.0,5.0,13.88,1.0,0.419320263070263,1.0,6.0
71,1,85.81,5.0,4.0,7.81,1.0,0.419320263070263,1.0,3.0
149,1,206.57,2.0,1.0,51.58,1.0,0.0049325674325674,0.0,70.0
221,1,67.5,5.0,1.0,17.6,1.0,0.0367236929736929,0.0,17.0
470,1,102.03,1.0,4.0,12.13,1.0,0.419320263070263,1.0,5.0
325,1,59.31,1.0,2.0,23.34,3.0,0.419320263070263,1.0,4.0
9,1,101.39,5.0,1.0,9.39,1.0,0.419320263070263,1.0,2.0
315,1,114.13,5.0,1.0,16.13,1.0,0.419320263070263,1.0,5.0
352,1,41.27,5.0,1.0,7.78,1.0,0.419320263070263,1.0,3.0
212,1,31.71,5.0,3.0,8.72,1.0,0.419320263070263,1.0,1.0
439,1,64.77,5.0,5.0,11.87,1.0,0.419320263070263,1.0,9.0
507,1,142.27,5.0,10.0,32.37,1.0,0.0014880952380952,1.0,32.0
390,1,71.14,3.0,1.0,14.15,1.0,0.128798285048285,0.0,18.0
340,1,167.35,5.0,3.0,28.35,1.0,0.128798285048285,1.0,20.0
8,1,40.97,5.0,4.0,8.97,1.0,0.419320263070263,1.0,2.0
21,1,174.9,4.0,3.0,54.9,1.0,0.419320263070263,1.0,7.0
38,1,58.59,5.0,1.0,8.69,1.0,0.128798285048285,1.0,2.0
447,1,48.27,3.0,2.0,13.37,1.0,0.419320263070263,1.0,11.0
385,1,30.0,5.0,1.0,15.1,1.0,0.0549138361638361,0.0,23.0
19,1,521.54,1.0,1.0,21.55,1.0,0.419320263070263,0.0,9.0
253,1,176.26,3.0,3.0,18.36,1.0,0.1171224608724608,1.0,22.0
148,1,120.3,5.0,1.0,22.4,1.0,0.0549138361638361,0.0,20.0
188,1,123.3,5.0,2.0,18.3,1.0,0.0508033633033633,1.0,6.0
80,1,90.12,2.0,1.0,20.22,1.0,0.020302614052614,0.0,7.0
223,1,157.13,5.0,2.0,27.23,1.0,0.128798285048285,1.0,11.0
313,1,60.63,5.0,1.0,11.73,1.0,0.419320263070263,0.0,4.0
70,1,144.89,5.0,10.0,52.99,1.0,0.034090909090909,1.0,20.0
385,1,106.72,5.0,4.0,15.39,1.0,0.128798285048285,1.0,7.0
491,1,46.05,5.0,1.0,16.05,1.0,0.0549138361638361,1.0,12.0
433,1,186.79,5.0,2.0,56.8,1.0,0.0098755411255411,1.0,28.0
109,1,928.7,5.0,1.0,28.8,1.0,0.0054008491508491,0.0,29.0
20,1,170.28,3.0,1.0,15.38,1.0,0.0549138361638361,1.0,7.0
22,1,553.38,5.0,5.0,154.38,1.0,0.1171224608724608,1.0,3.0
425,1,438.76,5.0,3.0,106.76,3.0,0.419320263070263,1.0,9.0
352,1,159.21,5.0,2.0,29.31,1.0,0.0098755411255411,1.0,36.0
279,1,321.9,1.0,1.0,49.2,3.0,0.0367236929736929,1.0,17.0
339,1,94.4,5.0,1.0,9.41,1.0,0.419320263070263,0.0,4.0
220,1,65.0,5.0,1.0,15.1,1.0,0.020302614052614,1.0,10.0
56,1,375.16,3.0,1.0,115.36,2.0,0.020302614052614,1.0,6.0
238,1,90.19,5.0,2.0,34.19,1.0,0.0075445387945387,1.0,12.0
162,1,52.83,3.0,1.0,22.93,1.0,0.1171224608724608,0.0,21.0
374,1,42.77,5.0,4.0,7.78,1.0,0.419320263070263,1.0,4.0
155,1,33.18,5.0,3.0,18.23,1.0,0.1171224608724608,1.0,9.0
417,1,97.8,5.0,1.0,17.81,1.0,0.0367236929736929,0.0,12.0
251,1,21.48,4.0,1.0,7.78,1.0,0.419320263070263,1.0,13.0
16,1,184.68,4.0,8.0,44.78,1.0,0.0367236929736929,1.0,9.0
41,1,43.07,5.0,1.0,18.27,1.0,0.0549138361638361,1.0,7.0
256,1,64.11,4.0,1.0,15.11,1.0,0.128798285048285,1.0,22.0
527,1,24.86,5.0,1.0,10.96,1.0,0.419320263070263,0.0,13.0
295,1,130.15,5.0,1.0,21.25,1.0,0.0367236929736929,0.0,14.0
85,1,135.66,1.0,4.0,25.66,2.0,0.419320263070263,1.0,12.0
215,1,52.78,5.0,1.0,7.78,1.0,0.419320263070263,1.0,10.0
83,2,1478.1999999999998,5.0,5.5,54.605,1.0,0.0204274891774891,0.5,17.0
16,1,70.9,4.0,1.0,20.99,1.0,0.419320263070263,1.0,9.0
212,1,504.47,2.0,5.0,38.6,3.0,0.419320263070263,1.0,16.0
449,1,317.85,5.0,1.0,17.86,1.0,0.1171224608724608,1.0,6.0
198,1,114.42,4.0,1.0,14.43,1.0,0.419320263070263,1.0,24.0
200,1,63.64,3.0,2.0,9.74,1.0,0.419320263070263,1.0,7.0
113,1,145.79,5.0,2.0,15.79,1.0,0.419320263070263,1.0,8.0
82,1,741.1,5.0,10.0,78.37,1.0,0.419320263070263,1.0,9.0
15,1,38.97,5.0,1.0,17.08,1.0,0.419320263070263,1.0,6.0
221,1,102.28,1.0,6.0,17.84,1.0,0.419320263070263,1.0,52.0
415,1,174.86,5.0,1.0,15.86,1.0,0.1171224608724608,1.0,15.0
185,1,121.4,4.0,1.0,21.5,1.0,0.0049325674325674,0.0,18.0
261,1,332.6,1.0,1.0,83.6,1.0,0.128798285048285,0.0,15.0
149,1,34.13,1.0,1.0,15.23,1.0,0.0204274891774891,0.0,23.0
136,1,133.83,4.0,2.0,13.83,1.0,0.128798285048285,1.0,9.0
132,1,99.1,5.0,9.0,44.12,2.0,0.034090909090909,1.0,21.0
197,1,87.64,5.0,1.0,17.74,1.0,0.0204274891774891,1.0,13.0
198,1,65.2,5.0,2.0,35.2,2.0,0.128798285048285,1.0,13.0
281,1,45.1,5.0,1.0,16.11,1.0,0.1171224608724608,0.0,13.0
313,1,183.31,5.0,2.0,13.32,1.0,0.0508033633033633,1.0,6.0
461,1,196.92,4.0,3.0,17.02,1.0,0.419320263070263,1.0,10.0
176,1,27.4,5.0,1.0,8.4,1.0,0.419320263070263,1.0,11.0
195,1,134.34,3.0,1.0,14.44,1.0,0.419320263070263,0.0,5.0
326,1,92.3,4.0,3.0,14.3,1.0,0.1171224608724608,1.0,9.0
32,1,223.19,4.0,8.0,24.11,1.0,0.0014880952380952,1.0,17.0
104,1,58.83,5.0,5.0,22.93,1.0,0.128798285048285,1.0,6.0
81,1,76.99,5.0,2.0,17.99,1.0,0.419320263070263,1.0,4.0
157,1,213.73,2.0,4.0,13.83,1.0,0.419320263070263,1.0,3.0
41,1,35.24,5.0,1.0,15.24,1.0,0.1171224608724608,1.0,7.0
24,1,69.66,2.0,1.0,17.86,2.0,0.419320263070263,0.5,15.0
130,1,44.42,5.0,1.0,14.43,1.0,0.419320263070263,1.0,5.0
101,1,172.43,4.156186520855942,6.0,28.44,2.0,0.419320263070263,1.0,14.0
304,1,25.33,5.0,1.0,9.34,1.0,0.419320263070263,0.0,4.0
237,1,391.83,5.0,6.0,20.84,1.0,0.128798285048285,1.0,18.0
259,1,55.59,5.0,4.0,17.6,1.0,0.1171224608724608,1.0,13.0
8,1,64.45,4.0,1.0,8.55,1.0,0.419320263070263,1.0,5.0
109,1,75.38,5.0,7.0,25.58,2.0,0.419320263070263,1.0,4.0
27,1,179.02,5.0,1.0,19.22,1.0,0.419320263070263,0.0,11.0
171,1,110.09,2.0,1.0,23.19,1.0,0.0072115384615384,0.0,35.0
280,1,155.45,5.0,1.0,25.46,1.0,0.0050158175158175,1.0,16.0
297,1,93.76,2.0,3.0,25.76,1.0,0.419320263070263,1.0,12.0
146,1,56.78,5.0,1.0,8.88,1.0,0.419320263070263,0.0,6.0
113,1,65.6,5.0,1.0,10.6,1.0,0.0367236929736929,1.0,9.0
456,1,161.23,5.0,4.0,26.23,1.0,0.0166916416916416,1.0,19.0
194,1,55.53,5.0,1.0,11.73,1.0,0.419320263070263,1.0,5.0
45,1,184.02,5.0,7.0,39.52,1.0,0.128798285048285,1.0,10.0
303,1,167.51,4.0,2.0,20.52,1.0,0.0204274891774891,1.0,32.0
149,1,175.36,1.0,1.0,45.46,1.0,0.0098755411255411,0.0,38.0
565,1,64.42,4.0,6.0,14.52,1.0,0.1171224608724608,1.0,13.0
162,1,538.47,5.0,10.0,90.0,1.0,0.419320263070263,1.0,11.0
22,1,504.19,4.0,5.0,26.15,1.0,0.419320263070263,1.0,5.0
285,1,160.03,5.0,6.0,14.04,1.0,0.419320263070263,1.0,10.0
41,1,87.01,5.0,3.0,14.81,1.0,0.419320263070263,1.0,10.0
455,1,130.2,5.0,4.0,30.22,2.0,0.1171224608724608,1.0,6.0
205,1,163.22,5.0,1.0,28.32,1.0,0.034090909090909,0.2,15.0
278,1,168.36,5.0,8.0,38.46,1.0,0.419320263070263,1.0,12.0
